chr2L	10796000	10797000	99.5	99.5	99.5	99.5	chr2L:10796000
chr2L	10797000	10798000	98.6	98.6	98.6	98.6	chr2L:10797000
chr2L	10798000	10799000	98.6	98.6	98.6	98.6	chr2L:10798000
chr2L	10799000	10800000	98.9	98.9	98.9	98.9	chr2L:10799000
chr2L	10800000	10801000	99.2	99.2	99.2	99.2	chr2L:10800000
chr2L	10801000	10802000	99.5	99.5	99.5	99.5	chr2L:10801000
chr2L	10802000	10803000	99.5	99.5	99.5	99.5	chr2L:10802000
chr2L	10803000	10804000	99.2	99.2	99.2	99.2	chr2L:10803000
chr2L	10804000	10805000	98.6	98.6	98.6	98.6	chr2L:10804000
chr2L	10805000	10806000	99.9	99.9	99.9	99.9	chr2L:10805000
chr2L	10806000	10807000	100	100	100	100	chr2L:10806000
chr2L	10807000	10808000	99.9	99.9	99.9	99.9	chr2L:10807000
chr2L	10808000	10809000	98.2	98.2	98.2	98.2	chr2L:10808000
chr2L	10809000	10810000	98.9	98.9	98.9	98.9	chr2L:10809000
chr2L	10810000	10811000	99.2	99.2	99.2	99.2	chr2L:10810000
chr2L	10811000	10812000	98	98	98	98	chr2L:10811000
chr2L	10812000	10813000	98.5	98.5	98.5	98.5	chr2L:10812000
chr2L	10813000	10814000	99.8	99.8	99.8	99.8	chr2L:10813000
chr2L	10814000	10815000	99	99	99	99	chr2L:10814000
chr2L	10815000	10816000	98.5	98.5	98.5	98.5	chr2L:10815000
chr2L	10816000	10817000	97.1	97.1	97.1	97.1	chr2L:10816000
chr2L	10817000	10818000	98.2	98.3	98.2	98.3	chr2L:10817000
chr2L	10818000	10819000	99.3	99.2	99.3	99.2	chr2L:10818000
chr2L	10819000	10820000	100	100	100	100	chr2L:10819000
chr2L	10820000	10821000	99.8	99.8	99.8	99.8	chr2L:10820000
chr2L	10821000	10822000	100	100	100	100	chr2L:10821000
chr2L	10822000	10823000	99.9	99.9	99.9	99.9	chr2L:10822000
chr2L	10823000	10824000	99.3	99.3	99.3	99.3	chr2L:10823000
chr2L	10824000	10825000	98.7	98.7	98.7	98.7	chr2L:10824000
chr2L	10825000	10826000	98.8	98.8	98.8	98.8	chr2L:10825000
chr2L	10826000	10827000	99.4	99.4	99.4	99.4	chr2L:10826000
chr2L	10827000	10828000	99.4	99.4	99.4	99.4	chr2L:10827000
chr2L	10828000	10829000	98	98	98	98	chr2L:10828000
chr2L	10829000	10830000	99.9	99.9	99.9	99.9	chr2L:10829000
chr2L	10830000	10831000	80.8	84.7	99.7	99.7	chr2L:10830000
chr2L	10831000	10832000	62.2	58.3	92.5	92.4	chr2L:10831000
chr2L	10832000	10833000	99.4	99.4	99.4	99.4	chr2L:10832000
chr2L	10833000	10834000	99.9	99.9	99.9	99.9	chr2L:10833000
chr2L	10834000	10835000	99.2	99.2	99.2	99.2	chr2L:10834000
chr2L	10835000	10836000	99.6	99.6	99.6	99.6	chr2L:10835000
chr2L	10836000	10837000	99.4	99.4	99.4	99.4	chr2L:10836000
chr2L	10837000	10838000	99.3	99.8	99.3	99.8	chr2L:10837000
chr2L	10838000	10839000	99.6	99.1	99.6	99.1	chr2L:10838000
chr2L	10839000	10840000	99.9	99.9	99.9	99.9	chr2L:10839000
chr2L	10840000	10841000	99.7	99.7	99.7	99.7	chr2L:10840000
chr2L	10841000	10842000	87.1	88.1	87.1	88.1	chr2L:10841000
chr2L	10842000	10843000	98.3	97.3	98.3	97.3	chr2L:10842000
chr2L	10843000	10844000	99.7	99.7	99.7	99.7	chr2L:10843000
chr2L	10844000	10845000	99.7	99.7	99.7	99.7	chr2L:10844000
chr2L	10845000	10846000	100	100	100	100	chr2L:10845000
chr2L	10846000	10847000	100	100	100	100	chr2L:10846000
chr2L	10847000	10848000	97.4	97.4	97.4	97.4	chr2L:10847000
chr2L	10848000	10849000	99.5	99.5	99.5	99.5	chr2L:10848000
chr2L	10849000	10850000	98.9	98.9	98.9	98.9	chr2L:10849000
chr2L	10850000	10851000	99.8	99.9	99.8	99.9	chr2L:10850000
chr2L	10851000	10852000	99.7	99.6	99.7	99.6	chr2L:10851000
chr2L	10852000	10853000	96.1	96.1	96.1	96.1	chr2L:10852000
chr2L	10853000	10854000	100	100	100	100	chr2L:10853000
chr2L	10854000	10855000	99.6	99.9	99.6	99.9	chr2L:10854000
chr2L	10855000	10856000	99.8	99.5	99.8	99.5	chr2L:10855000
chr2L	10856000	10857000	99.9	99.9	99.9	99.9	chr2L:10856000
chr2L	10857000	10858000	98.9	98.9	98.9	98.9	chr2L:10857000
chr2L	10858000	10859000	99.1	99.1	99.1	99.1	chr2L:10858000
chr2L	10859000	10860000	99.8	99.8	99.8	99.8	chr2L:10859000
chr2L	10860000	10861000	99.3	99.3	99.3	99.3	chr2L:10860000
chr2L	10861000	10862000	98.5	98.6	98.5	98.6	chr2L:10861000
chr2L	10862000	10863000	89.1	92.9	89.1	92.9	chr2L:10862000
chr2L	10863000	10864000	0	0	7.6	5.4	chr2L:10863000
chr2L	10864000	10865000	57.5	53.6	58.2	54.6	chr2L:10864000
chr2L	10865000	10866000	97.5	97.5	97.5	97.5	chr2L:10865000
chr2L	10866000	10867000	98	98	98	98	chr2L:10866000
chr2L	10867000	10868000	99.5	99.5	99.5	99.5	chr2L:10867000
chr2L	10868000	10869000	98.4	98.4	98.4	98.4	chr2L:10868000
chr2L	10869000	10870000	98	98	98	98	chr2L:10869000
chr2L	10870000	10871000	99.7	99.7	99.7	99.7	chr2L:10870000
chr2L	10871000	10872000	99.4	99.4	99.4	99.4	chr2L:10871000
chr2L	10872000	10873000	99.7	99.7	99.7	99.7	chr2L:10872000
chr2L	10873000	10874000	98.1	98.7	98.1	98.7	chr2L:10873000
chr2L	10874000	10875000	99.6	99	99.6	99	chr2L:10874000
chr2L	10875000	10876000	98.1	98.1	98.1	98.1	chr2L:10875000
chr2L	10876000	10877000	57.8	61.7	66.5	69.2	chr2L:10876000
chr2L	10877000	10878000	0	0	28.1	25.7	chr2L:10877000
chr2L	10878000	10879000	2	2	32.5	40.2	chr2L:10878000
chr2L	10879000	10880000	0	0	29.1	37.8	chr2L:10879000
chr2L	10880000	10881000	0	0	15.1	14.6	chr2L:10880000
chr2L	10881000	10882000	0	0	16.3	21.4	chr2L:10881000
chr2L	10882000	10883000	0	0	33.8	21.9	chr2L:10882000
chr2L	10883000	10884000	38.6	34.7	52.4	47.1	chr2L:10883000
chr2L	10884000	10885000	99.6	99.6	99.6	99.6	chr2L:10884000
chr2L	10885000	10886000	100	100	100	100	chr2L:10885000
chr2L	10886000	10887000	97.7	97.7	97.7	97.7	chr2L:10886000
chr2L	10887000	10888000	99.5	99.6	99.5	99.6	chr2L:10887000
chr2L	10888000	10889000	99.7	99.7	99.7	99.7	chr2L:10888000
chr2L	10889000	10890000	98.1	98.1	98.1	98.1	chr2L:10889000
chr2L	10890000	10891000	98.7	98.7	98.7	98.7	chr2L:10890000
chr2L	10891000	10892000	99.5	99.5	99.5	99.5	chr2L:10891000
chr2L	10892000	10893000	99.8	99.7	99.8	99.7	chr2L:10892000
chr2L	10893000	10894000	99.8	99.8	99.8	99.8	chr2L:10893000
chr2L	10894000	10895000	98.3	98.3	98.3	98.3	chr2L:10894000
chr2L	10895000	10896000	99.6	99.7	99.6	99.7	chr2L:10895000
chr2L	10896000	10897000	97.5	97.4	97.5	97.4	chr2L:10896000
chr2L	10897000	10898000	99.6	99.6	99.6	99.6	chr2L:10897000
chr2L	10898000	10899000	98.1	98.1	98.1	98.1	chr2L:10898000
chr2L	10899000	10900000	98	98	98	98	chr2L:10899000
chr2L	10900000	10901000	99	99	99	99	chr2L:10900000
chr2L	10901000	10902000	99.3	99.3	99.3	99.3	chr2L:10901000
chr2L	10902000	10903000	100	100	100	100	chr2L:10902000
chr2L	10903000	10904000	99.5	99.5	99.5	99.5	chr2L:10903000
chr2L	10904000	10905000	98.2	98.2	98.2	98.2	chr2L:10904000
chr2L	10905000	10906000	99.7	99.7	99.7	99.7	chr2L:10905000
chr2L	10906000	10907000	97.6	97.6	97.6	97.6	chr2L:10906000
chr2L	10907000	10908000	100	100	100	100	chr2L:10907000
chr2L	10908000	10909000	98.8	98.8	98.8	98.8	chr2L:10908000
chr2L	10909000	10910000	99.6	99.6	99.6	99.6	chr2L:10909000
chr2L	10910000	10911000	99.9	99.9	99.9	99.9	chr2L:10910000
chr2L	10911000	10912000	99.7	99.7	99.7	99.7	chr2L:10911000
chr2L	10912000	10913000	99.5	99.5	99.5	99.5	chr2L:10912000
chr2L	10913000	10914000	97.2	97.2	97.2	97.2	chr2L:10913000
chr2L	10914000	10915000	99.6	99.6	99.6	99.6	chr2L:10914000
chr2L	10915000	10916000	98.9	98.9	98.9	98.9	chr2L:10915000
chr2L	10916000	10917000	98.6	98.6	98.6	98.6	chr2L:10916000
chr2L	10917000	10918000	98.5	98.5	98.5	98.5	chr2L:10917000
chr2L	10918000	10919000	99.6	99.6	99.6	99.6	chr2L:10918000
chr2L	10919000	10920000	99.8	99.8	99.8	99.8	chr2L:10919000
chr2L	10920000	10921000	100	100	100	100	chr2L:10920000
chr2L	10921000	10922000	99.2	99.2	99.2	99.2	chr2L:10921000
chr2L	10922000	10923000	99.6	99.6	99.6	99.6	chr2L:10922000
chr2L	10923000	10924000	99	99	99	99	chr2L:10923000
chr2L	10924000	10925000	99.5	99.5	99.5	99.5	chr2L:10924000
chr2L	10925000	10926000	99.4	99.5	99.4	99.5	chr2L:10925000
chr2L	10926000	10927000	99.6	99.5	99.6	99.5	chr2L:10926000
chr2L	10927000	10928000	96	96.2	96	96.2	chr2L:10927000
chr2L	10928000	10929000	99.9	99.7	99.9	99.7	chr2L:10928000
chr2L	10929000	10930000	99.3	99.5	99.3	99.5	chr2L:10929000
chr2L	10930000	10931000	99.9	99.7	99.9	99.7	chr2L:10930000
chr2L	10931000	10932000	99.4	99.4	99.4	99.4	chr2L:10931000
chr2L	10932000	10933000	98.2	98.2	98.2	98.2	chr2L:10932000
chr2L	10933000	10934000	99.1	99.1	99.1	99.1	chr2L:10933000
chr2L	10934000	10935000	97.2	97.2	97.2	97.2	chr2L:10934000
chr2L	10935000	10936000	98	98	98	98	chr2L:10935000
chr2L	10936000	10937000	98.9	98.9	98.9	98.9	chr2L:10936000
chr2L	10937000	10938000	100	100	100	100	chr2L:10937000
chr2L	10938000	10939000	99.4	99.4	99.4	99.4	chr2L:10938000
chr2L	10939000	10940000	99.3	99.3	99.3	99.3	chr2L:10939000
chr2L	10940000	10941000	98.6	98.6	98.6	98.6	chr2L:10940000
chr2L	10941000	10942000	99.6	99.6	99.6	99.6	chr2L:10941000
chr2L	10942000	10943000	98.6	98.6	98.6	98.6	chr2L:10942000
chr2L	10943000	10944000	99.3	99.4	99.3	99.4	chr2L:10943000
chr2L	10944000	10945000	99.9	99.9	99.9	99.9	chr2L:10944000
chr2L	10945000	10946000	97.3	97.2	97.3	97.2	chr2L:10945000
chr2L	10946000	10947000	98.2	98.8	98.4	98.8	chr2L:10946000
chr2L	10947000	10948000	0	3.3	4.3	10.9	chr2L:10947000
chr2L	10948000	10949000	0	0	9.9	12.7	chr2L:10948000
chr2L	10949000	10950000	0	0	6.4	7.6	chr2L:10949000
chr2L	10950000	10951000	0	0	8.1	8.6	chr2L:10950000
chr2L	10951000	10952000	0	0	6.5	8.8	chr2L:10951000
chr2L	10952000	10953000	0	0	15	9.5	chr2L:10952000
chr2L	10953000	10954000	0	0	6.8	13.6	chr2L:10953000
chr2L	10954000	10955000	0	0	14.6	12.3	chr2L:10954000
chr2L	10955000	10956000	0	0	8.7	11	chr2L:10955000
chr2L	10956000	10957000	85.7	81.8	85.7	82.7	chr2L:10956000
chr2L	10957000	10958000	97.4	97.4	97.4	97.4	chr2L:10957000
chr2L	10958000	10959000	99.1	99.1	99.1	99.1	chr2L:10958000
chr2L	10959000	10960000	99.9	99.9	99.9	99.9	chr2L:10959000
chr2L	10960000	10961000	99.8	99.8	99.8	99.8	chr2L:10960000
chr2L	10961000	10962000	98.3	98.4	98.3	98.4	chr2L:10961000
chr2L	10962000	10963000	100	99.9	100	99.9	chr2L:10962000
chr2L	10963000	10964000	99.9	99.9	99.9	99.9	chr2L:10963000
chr2L	10964000	10965000	98.8	98.8	98.8	98.8	chr2L:10964000
chr2L	10965000	10966000	99.8	99.8	99.8	99.8	chr2L:10965000
chr2L	10966000	10967000	99.8	99.8	99.8	99.8	chr2L:10966000
chr2L	10967000	10968000	99.5	99.5	99.5	99.5	chr2L:10967000
chr2L	10968000	10969000	99.8	99.8	99.8	99.8	chr2L:10968000
chr2L	10969000	10970000	98.9	98.9	98.9	98.9	chr2L:10969000
chr2L	10970000	10971000	98.8	98.8	98.8	98.8	chr2L:10970000
chr2L	10971000	10972000	99.6	99.6	99.6	99.6	chr2L:10971000
chr2L	10972000	10973000	96.9	96.9	96.9	96.9	chr2L:10972000
chr2L	10973000	10974000	99.9	99.9	99.9	99.9	chr2L:10973000
chr2L	10974000	10975000	100	100	100	100	chr2L:10974000
chr2L	10975000	10976000	97.6	97.6	97.6	97.6	chr2L:10975000
chr2L	10976000	10977000	98.3	98.3	98.3	98.3	chr2L:10976000
chr2L	10977000	10978000	99	99	99	99	chr2L:10977000
chr2L	10978000	10979000	100	100	100	100	chr2L:10978000
chr2L	10979000	10980000	100	100	100	100	chr2L:10979000
chr2L	10980000	10981000	99.8	99.8	99.8	99.8	chr2L:10980000
chr2L	10981000	10982000	98.8	98.8	98.8	98.8	chr2L:10981000
chr2L	10982000	10983000	99.8	99.8	99.8	99.8	chr2L:10982000
chr2L	10983000	10984000	100	100	100	100	chr2L:10983000
chr2L	10984000	10985000	89.9	89.9	89.9	89.9	chr2L:10984000
chr2L	10985000	10986000	100	100	100	100	chr2L:10985000
chr2L	10986000	10987000	97.5	97.6	97.5	97.6	chr2L:10986000
chr2L	10987000	10988000	99.7	99.6	99.7	99.6	chr2L:10987000
chr2L	10988000	10989000	100	100	100	100	chr2L:10988000
chr2L	10989000	10990000	99.9	99.9	99.9	99.9	chr2L:10989000
chr2L	10990000	10991000	99.7	99.7	99.7	99.7	chr2L:10990000
chr2L	10991000	10992000	99.7	99.7	99.7	99.7	chr2L:10991000
chr2L	10992000	10993000	99.9	99.9	99.9	99.9	chr2L:10992000
chr2L	10993000	10994000	100	100	100	100	chr2L:10993000
chr2L	10994000	10995000	99	99.5	99	99.5	chr2L:10994000
chr2L	10995000	10996000	97.1	96.6	97.1	96.6	chr2L:10995000
chr2L	10996000	10997000	99.7	99.8	99.7	99.8	chr2L:10996000
chr2L	10997000	10998000	99.5	99.4	99.5	99.4	chr2L:10997000
chr2L	10998000	10999000	100	100	100	100	chr2L:10998000
chr2L	10999000	11000000	100	100	100	100	chr2L:10999000
chr2L	11000000	11001000	98.9	98.9	98.9	98.9	chr2L:11000000
chr2L	11001000	11002000	99.4	99.4	99.4	99.4	chr2L:11001000
chr2L	11002000	11003000	99.7	99.7	99.7	99.7	chr2L:11002000
chr2L	11003000	11004000	99.8	99.8	99.8	99.8	chr2L:11003000
chr2L	11004000	11005000	98.3	98.3	98.3	98.3	chr2L:11004000
chr2L	11005000	11006000	100	100	100	100	chr2L:11005000
chr2L	11006000	11007000	100	100	100	100	chr2L:11006000
chr2L	11007000	11008000	99.8	99.8	99.8	99.8	chr2L:11007000
chr2L	11008000	11009000	99.7	99.7	99.7	99.7	chr2L:11008000
chr2L	11009000	11010000	99.8	99.8	99.8	99.8	chr2L:11009000
chr2L	11010000	11011000	100	100	100	100	chr2L:11010000
chr2L	11011000	11012000	99.7	99.7	99.7	99.7	chr2L:11011000
chr2L	11012000	11013000	99.5	99.5	99.5	99.5	chr2L:11012000
chr2L	11013000	11014000	98.1	98.1	98.1	98.1	chr2L:11013000
chr2L	11014000	11015000	97.7	97.7	97.7	97.7	chr2L:11014000
chr2L	11015000	11016000	96.1	96.1	96.1	96.1	chr2L:11015000
chr2L	11016000	11017000	93.5	93.5	93.5	93.5	chr2L:11016000
chr2L	11017000	11018000	99.8	99.8	99.8	99.8	chr2L:11017000
chr2L	11018000	11019000	100	100	100	100	chr2L:11018000
chr2L	11019000	11020000	97.3	97.3	97.3	97.3	chr2L:11019000
chr2L	11020000	11021000	99.9	99.9	99.9	99.9	chr2L:11020000
chr2L	11021000	11022000	96.1	96.1	96.1	96.1	chr2L:11021000
chr2L	11022000	11023000	98.9	98.9	98.9	98.9	chr2L:11022000
chr2L	11023000	11024000	94.7	94.7	94.7	94.7	chr2L:11023000
chr2L	11024000	11025000	97	97	97	97	chr2L:11024000
chr2L	11025000	11026000	96.7	97.8	96.7	97.8	chr2L:11025000
chr2L	11026000	11027000	98.7	97.6	98.7	97.6	chr2L:11026000
chr2L	11027000	11028000	97.5	97.5	97.5	97.5	chr2L:11027000
chr2L	11028000	11029000	98.4	98.4	98.4	98.4	chr2L:11028000
chr2L	11029000	11030000	96.1	96.1	96.1	96.1	chr2L:11029000
chr2L	11030000	11031000	92.8	92.8	92.8	92.8	chr2L:11030000
chr2L	11031000	11032000	97.9	97.9	97.9	97.9	chr2L:11031000
chr2L	11032000	11033000	99.3	99.3	99.3	99.3	chr2L:11032000
chr2L	11033000	11034000	98.5	98.5	98.5	98.5	chr2L:11033000
chr2L	11034000	11035000	97	97	97	97	chr2L:11034000
chr2L	11035000	11036000	93.3	93.3	93.3	93.3	chr2L:11035000
chr2L	11036000	11037000	99.6	99.6	99.6	99.6	chr2L:11036000
chr2L	11037000	11038000	98.6	98.8	98.6	98.8	chr2L:11037000
chr2L	11038000	11039000	97.3	97.1	97.3	97.1	chr2L:11038000
chr2L	11039000	11040000	97.1	97.1	97.1	97.1	chr2L:11039000
chr2L	11040000	11041000	99.7	99.7	99.7	99.7	chr2L:11040000
chr2L	11041000	11042000	100	100	100	100	chr2L:11041000
chr2L	11042000	11043000	99	99	99	99	chr2L:11042000
chr2L	11043000	11044000	97.5	97.5	97.5	97.5	chr2L:11043000
chr2L	11044000	11045000	98.7	98.7	98.7	98.7	chr2L:11044000
chr2L	11045000	11046000	97.8	97.8	97.8	97.8	chr2L:11045000
chr2L	11046000	11047000	97.6	97.6	97.6	97.6	chr2L:11046000
chr2L	11047000	11048000	99.7	99.7	99.7	99.7	chr2L:11047000
chr2L	11048000	11049000	98.5	98.5	98.5	98.5	chr2L:11048000
chr2L	11049000	11050000	98.8	98.8	98.8	98.8	chr2L:11049000
chr2L	11050000	11051000	98.4	98.4	98.4	98.4	chr2L:11050000
chr2L	11051000	11052000	99.4	99.4	99.4	99.4	chr2L:11051000
chr2L	11052000	11053000	97.2	97.3	97.2	97.3	chr2L:11052000
chr2L	11053000	11054000	98.1	98	98.1	98	chr2L:11053000
chr2L	11054000	11055000	98.9	98.9	98.9	98.9	chr2L:11054000
chr2L	11055000	11056000	99.4	99.4	99.4	99.4	chr2L:11055000
chr2L	11056000	11057000	99.7	99.7	99.7	99.7	chr2L:11056000
chr2L	11057000	11058000	99.7	99.7	99.7	99.7	chr2L:11057000
chr2L	11058000	11059000	97.4	97.4	97.4	97.4	chr2L:11058000
chr2L	11059000	11060000	98.7	98.7	98.7	98.7	chr2L:11059000
chr2L	11060000	11061000	99.5	99.5	99.5	99.5	chr2L:11060000
chr2L	11061000	11062000	99.9	100	99.9	100	chr2L:11061000
chr2L	11062000	11063000	99.6	99.5	99.6	99.5	chr2L:11062000
chr2L	11063000	11064000	93.4	93.4	93.4	93.4	chr2L:11063000
chr2L	11064000	11065000	97.7	97.7	97.7	97.7	chr2L:11064000
chr2L	11065000	11066000	99.4	99.4	99.4	99.4	chr2L:11065000
chr2L	11066000	11067000	98.3	98.3	98.3	98.3	chr2L:11066000
chr2L	11067000	11068000	99.1	99.1	99.1	99.1	chr2L:11067000
chr2L	11068000	11069000	99.2	99.2	99.2	99.2	chr2L:11068000
chr2L	11069000	11070000	99.1	99.1	99.1	99.1	chr2L:11069000
chr2L	11070000	11071000	97.1	97.1	97.1	97.1	chr2L:11070000
chr2L	11071000	11072000	99.7	99.7	99.7	99.7	chr2L:11071000
chr2L	11072000	11073000	99	99	99	99	chr2L:11072000
chr2L	11073000	11074000	99.2	99.2	99.2	99.2	chr2L:11073000
chr2L	11074000	11075000	96.2	96.2	96.2	96.2	chr2L:11074000
chr2L	11075000	11076000	98.5	99.5	98.5	99.5	chr2L:11075000
chr2L	11076000	11077000	98.3	97.3	98.3	97.3	chr2L:11076000
chr2L	11077000	11078000	100	100	100	100	chr2L:11077000
chr2L	11078000	11079000	99.5	99.5	99.5	99.5	chr2L:11078000
chr2L	11079000	11080000	99.4	99.4	99.4	99.4	chr2L:11079000
chr2L	11080000	11081000	99.9	99.9	99.9	99.9	chr2L:11080000
chr2L	11081000	11082000	98.2	98.2	98.2	98.2	chr2L:11081000
chr2L	11082000	11083000	98.7	98.7	98.7	98.7	chr2L:11082000
chr2L	11083000	11084000	97.2	97.2	97.2	97.2	chr2L:11083000
chr2L	11084000	11085000	100	100	100	100	chr2L:11084000
chr2L	11085000	11086000	98.6	98.6	98.6	98.6	chr2L:11085000
chr2L	11086000	11087000	99.7	99.7	99.7	99.7	chr2L:11086000
chr2L	11087000	11088000	100	100	100	100	chr2L:11087000
chr2L	11088000	11089000	99.7	99.7	99.7	99.7	chr2L:11088000
chr2L	11089000	11090000	100	100	100	100	chr2L:11089000
chr2L	11090000	11091000	100	100	100	100	chr2L:11090000
chr2L	11091000	11092000	99.7	99.7	99.7	99.7	chr2L:11091000
chr2L	11092000	11093000	99.7	99.7	99.7	99.7	chr2L:11092000
chr2L	11093000	11094000	99.6	99.6	99.6	99.6	chr2L:11093000
chr2L	11094000	11095000	99.6	99.6	99.6	99.6	chr2L:11094000
chr2L	11095000	11096000	97.1	97.1	97.1	97.1	chr2L:11095000
chr2L	11096000	11097000	100	100	100	100	chr2L:11096000
chr2L	11097000	11098000	98.2	98.2	98.2	98.2	chr2L:11097000
chr2L	11098000	11099000	100	100	100	100	chr2L:11098000
chr2L	11099000	11100000	99.5	99.5	99.5	99.5	chr2L:11099000
chr2L	11100000	11101000	99.4	99.6	99.4	99.6	chr2L:11100000
chr2L	11101000	11102000	98.5	98.3	98.5	98.3	chr2L:11101000
chr2L	11102000	11103000	100	100	100	100	chr2L:11102000
chr2L	11103000	11104000	99.4	99.4	99.4	99.4	chr2L:11103000
chr2L	11104000	11105000	100	100	100	100	chr2L:11104000
chr2L	11105000	11106000	99.8	99.8	99.8	99.8	chr2L:11105000
chr2L	11106000	11107000	100	100	100	100	chr2L:11106000
chr2L	11107000	11108000	99.3	99.3	99.3	99.3	chr2L:11107000
chr2L	11108000	11109000	99.6	99.6	99.6	99.6	chr2L:11108000
chr2L	11109000	11110000	99.5	99.5	99.5	99.5	chr2L:11109000
chr2L	11110000	11111000	98.9	98.9	98.9	98.9	chr2L:11110000
chr2L	11111000	11112000	99.7	100	99.7	100	chr2L:11111000
chr2L	11112000	11113000	100	99.7	100	99.7	chr2L:11112000
chr2L	11113000	11114000	99.8	99.8	99.8	99.8	chr2L:11113000
chr2L	11114000	11115000	100	100	100	100	chr2L:11114000
chr2L	11115000	11116000	99.9	99.9	99.9	99.9	chr2L:11115000
chr2L	11116000	11117000	100	100	100	100	chr2L:11116000
chr2L	11117000	11118000	99.7	99.7	99.7	99.7	chr2L:11117000
chr2L	11118000	11119000	100	100	100	100	chr2L:11118000
chr2L	11119000	11120000	100	100	100	100	chr2L:11119000
chr2L	11120000	11121000	99.7	99.7	99.7	99.7	chr2L:11120000
chr2L	11121000	11122000	100	100	100	100	chr2L:11121000
chr2L	11122000	11123000	99.7	99.7	99.7	99.7	chr2L:11122000
chr2L	11123000	11124000	99.8	99.8	99.8	99.8	chr2L:11123000
chr2L	11124000	11125000	100	100	100	100	chr2L:11124000
chr2L	11125000	11126000	100	100	100	100	chr2L:11125000
chr2L	11126000	11127000	99.7	99.7	99.7	99.7	chr2L:11126000
chr2L	11127000	11128000	100	100	100	100	chr2L:11127000
chr2L	11128000	11129000	100	100	100	100	chr2L:11128000
chr2L	11129000	11130000	100	100	100	100	chr2L:11129000
chr2L	11130000	11131000	98.9	99.7	98.9	99.7	chr2L:11130000
chr2L	11131000	11132000	99.7	98.9	99.7	98.9	chr2L:11131000
chr2L	11132000	11133000	100	100	100	100	chr2L:11132000
chr2L	11133000	11134000	98.8	98.8	98.8	98.8	chr2L:11133000
chr2L	11134000	11135000	96.3	96.3	96.3	96.3	chr2L:11134000
chr2L	11135000	11136000	100	100	100	100	chr2L:11135000
chr2L	11136000	11137000	100	100	100	100	chr2L:11136000
chr2L	11137000	11138000	99.3	99.3	99.3	99.3	chr2L:11137000
chr2L	11138000	11139000	99.8	99.8	99.8	99.8	chr2L:11138000
chr2L	11139000	11140000	99.9	99.9	99.9	99.9	chr2L:11139000
chr2L	11140000	11141000	98.9	98.9	98.9	98.9	chr2L:11140000
chr2L	11141000	11142000	99.8	99.8	99.8	99.8	chr2L:11141000
chr2L	11142000	11143000	99.7	99.7	99.7	99.7	chr2L:11142000
chr2L	11143000	11144000	99.4	99.4	99.4	99.4	chr2L:11143000
chr2L	11144000	11145000	99.7	99.7	99.7	99.7	chr2L:11144000
chr2L	11145000	11146000	99.8	99.8	99.8	99.8	chr2L:11145000
chr2L	11146000	11147000	99.6	99.6	99.6	99.6	chr2L:11146000
chr2L	11147000	11148000	100	100	100	100	chr2L:11147000
chr2L	11148000	11149000	99.9	99.9	99.9	99.9	chr2L:11148000
chr2L	11149000	11150000	99.9	99.9	99.9	99.9	chr2L:11149000
chr2L	11150000	11151000	99.5	99.5	99.5	99.5	chr2L:11150000
chr2L	11151000	11152000	99.1	99.1	99.1	99.1	chr2L:11151000
chr2L	11152000	11153000	99.9	99.9	99.9	99.9	chr2L:11152000
chr2L	11153000	11154000	99.9	99.9	99.9	99.9	chr2L:11153000
chr2L	11154000	11155000	98.4	98.4	98.4	98.4	chr2L:11154000
chr2L	11155000	11156000	99.4	99.4	99.4	99.4	chr2L:11155000
chr2L	11156000	11157000	97.9	97.9	97.9	97.9	chr2L:11156000
chr2L	11157000	11158000	99.6	99.6	99.6	99.6	chr2L:11157000
chr2L	11158000	11159000	99.1	99.1	99.1	99.1	chr2L:11158000
chr2L	11159000	11160000	97.7	97.7	97.7	97.7	chr2L:11159000
chr2L	11160000	11161000	99.2	99.2	99.2	99.2	chr2L:11160000
chr2L	11161000	11162000	99	99	99	99	chr2L:11161000
chr2L	11162000	11163000	99.4	99.4	99.4	99.4	chr2L:11162000
chr2L	11163000	11164000	99.5	99.5	99.5	99.5	chr2L:11163000
chr2L	11164000	11165000	99.5	99.5	99.5	99.5	chr2L:11164000
chr2L	11165000	11166000	99.3	99.3	99.3	99.3	chr2L:11165000
chr2L	11166000	11167000	99.1	99.1	99.1	99.1	chr2L:11166000
chr2L	11167000	11168000	99.8	99.8	99.8	99.8	chr2L:11167000
chr2L	11168000	11169000	99.3	99.3	99.3	99.3	chr2L:11168000
chr2L	11169000	11170000	99.8	99.8	99.8	99.8	chr2L:11169000
chr2L	11170000	11171000	98.1	98.1	98.1	98.1	chr2L:11170000
chr2L	11171000	11172000	98.7	98.7	98.7	98.7	chr2L:11171000
chr2L	11172000	11173000	99.3	99.3	99.3	99.3	chr2L:11172000
chr2L	11173000	11174000	96.4	96.4	96.4	96.4	chr2L:11173000
chr2L	11174000	11175000	98.9	98.9	98.9	98.9	chr2L:11174000
chr2L	11175000	11176000	98	99.1	98	99.1	chr2L:11175000
chr2L	11176000	11177000	99.1	98	99.1	98	chr2L:11176000
chr2L	11177000	11178000	99.7	99.7	99.7	99.7	chr2L:11177000
chr2L	11178000	11179000	99.6	99.6	99.6	99.6	chr2L:11178000
chr2L	11179000	11180000	99.7	99.7	99.7	99.7	chr2L:11179000
